"","FPKM.brain.tablemaker"
"14922",26.7852
"14923",3.29003e-06
"14924",2.00936
"14925",0
"14926",5.66825
"14927",0
"14928",0
"14929",0
"14930",2.03087
"14931",0
"14932",0.176551
"14933",3.11156
"14934",0
"14935",2.94299
"14936",3.02447
"14937",2.87153e-05
"14938",2.87153e-05
"14939",1.56745
"14940",2.45797
"14941",1.71302
"14942",0
"14943",0
"14944",0
"14945",6.89436
"14946",0
"14947",3.77681
"14948",0
"14949",2.28871
"14950",0
"14951",5.41502
"14952",1.9277
"14953",0
"14954",0
"14955",1.99129
"14956",1.16501
"14957",2.44759
"14958",7.26108
"14959",4.20817
"14960",3.2394
"14961",0
"14962",12.4739
"14963",6.89844e-06
"14964",4.08884
"14965",0
"14966",1.83958
"14967",6.07908
"14968",0
"14969",0.793676
"14970",0
"14971",0
"14972",14.9009
"14973",0
"14974",0
"14975",2.84424
"14976",1.26248
"14977",6.50201
"14978",57.4801
"14979",3.46819
"14980",0
"14981",0
"14982",0
"14983",3.79842
"14984",0
"14985",0
"14986",0
"14987",0
"14988",42.4227
"14989",14.3862
"14990",0
"14991",2.62326
"14992",0
"14993",0
"14994",0
"14995",46.8131
"14996",0.93748
"14997",0
"14998",0
"14999",2.41935
"15000",0
"15001",0
"15002",1.88383
"15003",2.13899
"15004",0
"15005",0
"15006",0
"15007",3.26899
"15008",1.80295
"15009",0
"15010",0
"15011",0
"15012",0
"15013",5.54309
"15014",0
"15015",0
"15016",2.42377
"15017",0
"15018",3.54534
"15019",3.97379
"15020",2.5502
"15021",0
"15022",6.47423
"15023",40.1428
"15024",1.76765
"15025",0
"15026",0
"15027",3.70354
"15028",0
"15029",0
"15030",0
"15031",0
"15032",0
"15033",0
"15034",0
"15035",0
"15036",0
"15037",5.20199
"15038",0
"15039",0
"15040",0
"15041",0
"15042",0
"15043",0
"15044",0
"15045",2.7983
"15046",0
"15047",38.1679
"15048",0
"15049",0
"15050",1.65537
"15051",7.28904
"15052",2.47804
"15053",0
"15054",1.65331
"15055",3.70699
"15056",0
"15057",2.41935
"15058",7.61894
"15059",2.31666
"15060",0
"15061",0
"15062",81.2537
"15063",8.85854
"15064",5.59266
"15065",56.3452
"15066",0
"15067",0
"15068",0
"15069",0
"15070",0
"15071",0
"15072",0
"15073",1.06933
"15074",3.81812
"15075",2.56252
"15076",0
"15077",29.9845
"15078",214.637
"15079",0
"15080",0
"15081",0
"15082",3.98572
"15083",0
"15084",0
"15085",2.22979
"15086",0
"15087",0
"15088",0
"15089",2.318
"15090",4.52352
"15091",0
"15092",0
"15093",0
"15094",0
"15095",0
"15096",0
"15097",2.13194
"15098",2.4765
"15099",0
"15100",0
"15101",2.1308
"15102",0
"15103",0.451418
"15104",1.75959
"15105",0
"15106",0
"15107",0
"15108",0
"15109",0
"15110",0
"15111",4.4828
"15112",55.6969
"15113",0
"15114",0
"15115",0
"15116",15.0985
"15117",0
"15118",0
"15119",0
"15120",0
"15121",17.8458
"15122",1.55886
"15123",3.75434
"15124",0
"15125",0
"15126",0
"15127",0
"15128",1.9706
"15129",0
"15130",5.52128
"15131",0
"15132",3.49557
"15133",5.49384
"15134",24.2808
"15135",0
"15136",2.89276
"15137",3.61386
"15138",1.24824
"15139",4.75003
"15140",106.285
"15141",0
"15142",1.86019
"15143",1.46594
"15144",0
"15145",0
"15146",0
"15147",0
"15148",0
"15149",9.00991
"15150",0
"15151",0
"15152",0
"15153",5.56532
"15154",2.4673
"15155",2.33841
"15156",2.62326
"15157",4.95688
"15158",0
"15159",0
"15160",0
"15161",0
"15162",8.59408
"15163",4.91627
"15164",7.41478e-05
"15165",6.90787
"15166",0
"15167",1.03785
"15168",1.74529
"15169",3.34409
"15170",7.04418
"15171",0
"15172",0
"15173",0
"15174",0
"15175",6.80173
"15176",5.30536
"15177",0
"15178",0
"15179",0
"15180",9.84328
"15181",3.43047
"15182",0
"15183",0
"15184",2.68695
"15185",0
"15186",0
"15187",1.84128
"15188",0
"15189",0
"15190",0
"15191",0.193063
"15192",17.0615
"15193",22.7208
"15194",3.10105
"15195",0
"15196",1.28275
"15197",0
"15198",1.38444
"15199",0
"15200",3.33187
"15201",1.7704
"15202",0
"15203",0
"15204",0
"15205",0
"15206",0
"15207",10.6065
"15208",0
"15209",0
"15210",1.36405
"15211",4.28739
"15212",6.67952
"15213",1.47244
"15214",0
"15215",3.52652
"15216",0
"15217",1.34336
"15218",0
"15219",1.5906
"15220",0
"15221",0
"15222",0
"15223",0
"15224",0
"15225",7.7701
"15226",0
"15227",0
"15228",0
"15229",3.40301
"15230",0
"15231",19.9332
"15232",0
"15233",0
"15234",14.6486
"15235",3.07235
"15236",4.49954
"15237",0
"15238",7.81583
"15239",0
"15240",0
"15241",3.33745
"15242",2.30593
"15243",9.49532
"15244",2.03281
"15245",154.152
"15246",0.00106467
"15247",4.29461
"15248",12.6181
"15249",4.39381
"15250",3.19045
"15251",7.32711
"15252",0
"15253",0
"15254",0
"15255",0
"15256",0
"15257",0
"15258",0
"15259",0
"15260",33.4916
"15261",7.52809
"15262",9.85187e-05
"15263",7.39877
"15264",2.99694
"15265",0
"15266",7.70983
"15267",0.935719
"15268",4.80735
"15269",0
"15270",0
"15271",0
"15272",1.96477
"15273",0
"15274",0
"15275",1.73616
"15276",8.98828
"15277",2.66895
"15278",2.38746
"15279",6.70813
"15280",0
"15281",0
"15282",29.6355
"15283",0
"15284",2.48267
"15285",0
"15286",2.53459
"15287",0
"15288",0
"15289",0
"15290",0
"15291",0
"15292",1.38588
"15293",0
"15294",0
"15295",0
"15296",10.0673
"15297",3.93393
"15298",0
"15299",0
"15300",2.62123
"15301",0
"15302",0
"15303",0
"15304",0
"15305",0
"15306",0
"15307",1.70569
"15308",5.91289
"15309",0
"15310",0
"15311",16.3338
"15312",0
"15313",74.9035
"15314",0
"15315",0
"15316",2.21614
"15317",1.45046
"15318",0
"15319",0
"15320",0.492728
"15321",0.499639
"15322",0
"15323",2.2051
"15324",0
"15325",6.12226
"15326",7.62146
"15327",0
"15328",2.04128
"15329",6.27665
"15330",6.48086
"15331",111.359
"15332",0
"15333",0
"15334",0
"15335",93.9822
"15336",5.9078
"15337",9.49294
"15338",8.48138
"15339",10.8509
"15340",0.000448263
"15341",0
"15342",0
"15343",2.22589
"15344",3.68938
"15345",3.91193
"15346",0
"15347",0
"15348",0
"15349",15.1359
"15350",8.50048
"15351",20.4327
"15352",8.47225
"15353",0
"15354",0
"15355",0
"15356",1.8974
"15357",7.26108
"15358",9.00252
"15359",9.31416
"15360",5.78869
"15361",8.78153
"15362",2.49511
"15363",0
"15364",0
"15365",0
"15366",0
"15367",0
"15368",6.40789
"15369",0
"15370",1.2041
"15371",0
"15372",0
"15373",0
"15374",0
"15375",30.2543
"15376",0
"15377",0
"15378",2.41935
"15379",0
"15380",0
"15381",0
"15382",0
"15383",116.926
"15384",0
"15385",26.6016
"15386",9.14958
"15387",4.69961
"15388",4.34033
"15389",0
"15390",0
"15391",0
"15392",5.6452
"15393",0
"15394",4.03093
"15395",4.06382
"15396",19.2493
"15397",2.37324
"15398",0
"15399",15.3602
"15400",3.12139
"15401",0
"15402",1.42047
"15403",3.80931
"15404",1.96768
"15405",0
"15406",0
"15407",8.78045
"15408",9.48876
"15409",0
"15410",0
"15411",0
"15412",2.8301
"15413",1.82692
"15414",0
"15415",5.5415
"15416",0
"15417",0
"15418",0
"15419",3.29102
"15420",1.46318
"15421",0.704425
"15422",16.0551
"15423",0
"15424",0
"15425",0
"15426",0
"15427",0
"15428",0
"15429",0
"15430",0
"15431",0
"15432",0
"15433",2.41203
"15434",10.1328
"15435",12.0395
"15436",1.50983
"15437",5.6452
"15438",7.17607
"15439",0
"15440",1.12437
"15441",0
"15442",0
"15443",0
"15444",2.46481
"15445",2.72144
"15446",0
"15447",2.85035
"15448",0
"15449",4.34588
"15450",64.7664
"15451",0
"15452",0
"15453",0
"15454",0
"15455",1.73996
"15456",0
"15457",3.32076
"15458",0
"15459",0
"15460",0.326196
"15461",0.329647
"15462",1.32146
"15463",1.04635e-05
"15464",0.676094
"15465",0
"15466",2.04968
"15467",42.1161
"15468",4.63062
"15469",0
"15470",0
"15471",3.24502
"15472",0
"15473",0
"15474",6.88399
"15475",0
"15476",0
"15477",0
"15478",0
"15479",0
"15480",2.4082
"15481",0
"15482",0
"15483",0
"15484",0
"15485",0
"15486",0
"15487",2.91074
"15488",6.86367
"15489",0.000161042
"15490",7.45213e-05
"15491",1.02122e-11
"15492",0.664036
"15493",5.00009
"15494",24.4698
"15495",3.08903
"15496",10.8892
"15497",0
"15498",5.62925
"15499",0
"15500",2.98042
"15501",3.82441
"15502",184.817
"15503",2.06121
"15504",29.1847
"15505",1.01013
"15506",2.10029
"15507",0
"15508",6.2655
"15509",3.28245
"15510",0
"15511",3.09623
"15512",0
"15513",6.86686
"15514",0
"15515",0
"15516",0
"15517",0
"15518",1.25928
"15519",5.12919
"15520",11.0748
"15521",0
"15522",0
"15523",2.75381
"15524",0
"15525",2.75191
"15526",0
"15527",13.3386
"15528",4.05402
"15529",1.36359
"15530",0
"15531",0
"15532",0
"15533",0
"15534",0
"15535",13.05
"15536",4.177e-06
"15537",5.23617
"15538",0
"15539",5.77926
"15540",3.05088
"15541",0
"15542",0
"15543",0
"15544",1.74224
"15545",0.910069
"15546",10.5317
"15547",0
"15548",2.28985
"15549",2.03606
"15550",0
"15551",0
"15552",0
"15553",4.08438
"15554",2.02095
"15555",0
"15556",18.7743
"15557",22.4535
"15558",0
"15559",3.1087
"15560",0
"15561",1.68977
"15562",60.4506
"15563",1.36993e-05
"15564",2.39733
"15565",0
"15566",5.88325
"15567",1.00538
"15568",0
"15569",27.0592
"15570",0
"15571",4.37932
"15572",0
"15573",2.76431
"15574",0
"15575",42.7532
"15576",4.11603
"15577",0
"15578",0
"15579",2.60951
"15580",0
"15581",2.35222
"15582",97.0865
"15583",0
"15584",0
"15585",0
"15586",0
"15587",0
"15588",0
"15589",2.73678
"15590",26.2258
"15591",0
"15592",0
"15593",0
"15594",0
"15595",36.6922
"15596",0
"15597",0
"15598",0
"15599",0
"15600",0
"15601",0
"15602",0
"15603",0
"15604",0
"15605",3.26363
"15606",0
"15607",0
"15608",0
"15609",0
"15610",0
"15611",11.0012
"15612",0
"15613",3.54494
"15614",2.21861
"15615",3.41468
"15616",2.59147
"15617",0
"15618",0
"15619",0
"15620",0
"15621",1.28033
"15622",2.19417
"15623",0
"15624",0
"15625",0
"15626",6.37535
"15627",2.90817e-06
"15628",2.98966e-06
"15629",3.77479
"15630",3.17055
"15631",0
"15632",0
"15633",0
"15634",0
"15635",6.45584
"15636",0
"15637",0
"15638",2.30843
"15639",0
"15640",0
"15641",0
"15642",0
"15643",1.73088
"15644",0
"15645",15.3309
"15646",0
"15647",2.59591
"15648",6.98653
"15649",9.51529
"15650",0.000341892
"15651",0
"15652",13.7175
"15653",0
"15654",1.75297
"15655",0
"15656",0
"15657",0
"15658",0
"15659",0
"15660",21.8607
"15661",0
"15662",0
"15663",0
"15664",6.27043
"15665",0
"15666",0
"15667",0
"15668",17.1918
"15669",3.57718
"15670",3.34586
"15671",396.487
"15672",0.00196735
"15673",1.83556
"15674",1.74747
"15675",8.42755
"15676",3.17487
"15677",0
"15678",3.1752
"15679",5.9078
"15680",0
"15681",0
"15682",1.72713
"15683",2.72928
"15684",0
"15685",0
"15686",0
"15687",0
"15688",0
"15689",0
"15690",22.7337
"15691",63.3673
"15692",0
"15693",0
"15694",0
"15695",8.54267
"15696",0
"15697",0
"15698",0
"15699",16.2182
"15700",0
"15701",0
"15702",0
"15703",41.6229
"15704",1.88483
"15705",2.05391
"15706",2.09055
"15707",6.2276
"15708",5.20136
"15709",3.55483
"15710",5.49011
"15711",0
"15712",2.87919
"15713",14.3478
"15714",0
"15715",0
"15716",8.82335
"15717",0
"15718",0
"15719",0
"15720",0
"15721",5.13907
"15722",0
"15723",6.30517
"15724",41.8308
"15725",0
"15726",0
"15727",2.47553
"15728",6.55411
"15729",3.24767
"15730",6.48086
"15731",7.28459
"15732",0
"15733",7.49556e-06
"15734",0
"15735",5.39208
"15736",7.95794
"15737",0
"15738",0
"15739",0
"15740",3.3315
"15741",5.27516
"15742",1.33079
"15743",2.62238
"15744",0
"15745",2.36198
"15746",1.54197
"15747",3.6796
"15748",8.41185
"15749",3.86208
"15750",0
"15751",9.56903
"15752",0
"15753",1.53248
"15754",5.28129
"15755",0
"15756",0
"15757",4.70516
"15758",4.85049
"15759",8.87169
"15760",0
"15761",2.64656
"15762",0
"15763",9.10139
"15764",4.01383
"15765",0
"15766",0
"15767",0
"15768",0
"15769",20.5251
"15770",2.33979
"15771",0
"15772",2.369
"15773",0
"15774",0
"15775",15.6146
"15776",0
"15777",3.20423
"15778",6.23608
"15779",0
"15780",0
"15781",0
"15782",2.65295
"15783",0
"15784",0
"15785",0
"15786",50.5913
"15787",0
"15788",6.15632
"15789",11.2406
"15790",0
"15791",3.0211
"15792",0
"15793",0
"15794",0
"15795",0
"15796",0
"15797",0
"15798",0
"15799",3.66772
"15800",0
"15801",2.01853
"15802",1.26649
"15803",13.3316
"15804",0
"15805",0
"15806",171.005
"15807",5.15976e-06
"15808",0
"15809",0
"15810",0
"15811",3.74884
"15812",0
"15813",0
"15814",0
"15815",1.95165
"15816",1.15022
"15817",6.63189
"15818",2.85212
"15819",35.4936
"15820",0
"15821",10.8916
"15822",10.433
"15823",7.36087
"15824",3.22402
"15825",0
"15826",0
"15827",0
"15828",1.42047
"15829",0
"15830",0
"15831",1.91185
"15832",0
"15833",0
"15834",1.0031
"15835",0
"15836",0
"15837",2.69125
"15838",2.69216
"15839",5.19159e-07
"15840",5.23427e-07
"15841",11.4528
"15842",0
"15843",2.32206
"15844",0
"15845",0
"15846",4.94992
"15847",0
"15848",0
"15849",6.65744
"15850",0
"15851",4.79001
"15852",9.99157
"15853",672.501
"15854",34.9279
"15855",22.8695
"15856",7.77947
"15857",11.3225
"15858",0
"15859",0
"15860",4.28432
"15861",9.06809
"15862",0
"15863",0
"15864",0
"15865",1.84043
"15866",0
"15867",0
"15868",0
"15869",2.09715
"15870",4.53051
"15871",6.07129e-06
"15872",6.8449e-06
"15873",4.59307
"15874",6.9202e-06
"15875",6.07129e-06
"15876",0.598651
"15877",1.85508
"15878",1.34745
"15879",0
"15880",0
"15881",0.85628
"15882",0
"15883",4.07475
"15884",11.2149
"15885",0
"15886",18.0344
"15887",0
"15888",0
"15889",25.6555
"15890",33.2254
"15891",1.24317
"15892",1.9783
"15893",0.0546631
"15894",2.99536
"15895",6.612
"15896",2.03502
"15897",0.89898
"15898",3.64694
"15899",3.22924
"15900",0
"15901",0
"15902",0
"15903",0
"15904",2.79633
"15905",0
"15906",0
"15907",0
"15908",17.9286
"15909",4.36431
"15910",0
"15911",0
"15912",8.13501
"15913",4.768
"15914",3.06336
"15915",0
"15916",0
"15917",0
"15918",2.29795
"15919",0
"15920",0
"15921",6.74416
"15922",0
"15923",1.14132
"15924",3.43047
"15925",0
"15926",2.8301
"15927",0
"15928",0
"15929",1.12077
"15930",0
"15931",0
"15932",10.4668
"15933",0
"15934",0
"15935",0
"15936",0
"15937",0
"15938",7.19688
"15939",0
"15940",0
"15941",0
"15942",0
"15943",0
"15944",20.4508
"15945",0
"15946",0
"15947",0
"15948",0
"15949",0
"15950",0
"15951",0
"15952",0
"15953",0
"15954",7.75809
"15955",0
"15956",0
"15957",0
"15958",0
"15959",0.00279841
"15960",2.76204
"15961",1.07772
"15962",2.09495
"15963",0
"15964",0
"15965",11.5925
"15966",3.20387e-06
"15967",0
"15968",1.52369
"15969",0
"15970",4.1993
"15971",0
"15972",1.58617
"15973",6.70297
"15974",3.52806
"15975",0
"15976",0
"15977",2.14919
"15978",0
"15979",0
"15980",0
"15981",4.953
"15982",21.7478
"15983",0
"15984",0
"15985",3.09143
"15986",11.7712
"15987",0
"15988",0
"15989",11.6636
"15990",3.00854
"15991",1.70059
"15992",0
"15993",13.4644
"15994",9.14449
"15995",24.4555
"15996",0
"15997",0
"15998",0.787246
"15999",2.45749
"16000",0
"16001",13.5527
"16002",0
"16003",0
"16004",0
"16005",1.84383
"16006",6.69685
"16007",4.73238
"16008",0
"16009",0
"16010",0.0624677
"16011",1.65542
"16012",4.35239
"16013",0
"16014",4.19488
"16015",0
"16016",4.67754
"16017",71.3955
"16018",63.9
"16019",3.61614
"16020",0
"16021",1.33391
"16022",1.38108
"16023",5.70823
"16024",4.4894
"16025",0
"16026",8.81918
"16027",0
"16028",1.98967
"16029",0
"16030",12.0274
"16031",6.16973
"16032",0
"16033",2.02057
"16034",2.11834
"16035",0
"16036",24.9199
"16037",0
"16038",1.32769
"16039",0.764571
"16040",0
"16041",0
"16042",0.772869
"16043",0
"16044",0
"16045",0
"16046",2.42672
"16047",0
"16048",0
"16049",0
"16050",0
"16051",27.4457
"16052",0
"16053",0
"16054",0
"16055",1.62831
"16056",0
"16057",0
"16058",1.37157
"16059",0
"16060",0
"16061",0
"16062",6.34665
"16063",0
"16064",2.45873
"16065",0
"16066",4.24345
"16067",0
"16068",11.7341
"16069",7.35135
"16070",0
"16071",2.05391
"16072",0
"16073",9.27881
"16074",4.03758
"16075",0
"16076",19.0512
"16077",0
"16078",0.00709532
"16079",3.3671
"16080",3.11285
"16081",0
"16082",0
"16083",0
"16084",12.4175
"16085",0
"16086",0
"16087",0
"16088",0
"16089",5.79963
"16090",0
"16091",2.31985
"16092",0
"16093",0
"16094",0
"16095",0
"16096",0
"16097",4.56954
"16098",0
"16099",0
"16100",0
"16101",0
"16102",2.17027
"16103",12.5865
"16104",2.17145
"16105",1.74787
"16106",0
"16107",3.60427
"16108",0
"16109",4.53898
"16110",2.35343
"16111",0
"16112",0
"16113",5.83158
"16114",53.0067
"16115",0
"16116",0
"16117",0
"16118",0
"16119",0
"16120",9.47747
"16121",4.50307
"16122",0
"16123",4.30829
"16124",1.03516
"16125",1.29954
"16126",1.64852
"16127",0
"16128",3.18027
"16129",0
"16130",0
"16131",0
"16132",10.1484
"16133",10.8134
"16134",0
"16135",4.74438
"16136",6.09262
"16137",12.1802
"16138",2.65119
"16139",0
"16140",2.1814
"16141",0
"16142",2.9624
"16143",8.64705
"16144",8.78762
"16145",6.90787
"16146",0
"16147",3.95407
"16148",21.0261
"16149",19.5675
"16150",0.00863773
"16151",22.8644
"16152",0
"16153",2.2991
"16154",0
"16155",0
"16156",0
"16157",10.775
"16158",22.7147
"16159",1.18369e-06
"16160",0
"16161",3.58642
"16162",1.31411
"16163",0
"16164",14.6844
"16165",11.5378
"16166",4.27992
"16167",2.72369
"16168",2.1808
"16169",0
"16170",0
"16171",1.80868
"16172",0
"16173",123.54
"16174",0
"16175",4.17291
"16176",1.9852
"16177",0
"16178",0
"16179",8.63479
"16180",9.46864
"16181",0.000321789
"16182",1.93895
"16183",3.46264
"16184",3.43592e-06
"16185",13.6561
"16186",5.02484
"16187",0
"16188",0
"16189",3.27975
"16190",0
"16191",0
"16192",8.15876
"16193",0.000186509
"16194",0
"16195",0
"16196",16.9001
"16197",50.2269
"16198",0
"16199",0
"16200",3.6796
"16201",4.68303
"16202",0
"16203",21.3796
"16204",0
"16205",13.5706
"16206",0
"16207",2.65272
"16208",3.55167
"16209",2.64591
"16210",0
"16211",3.27928
"16212",1.94274
"16213",1.94179
"16214",21.6677
"16215",0
"16216",0
"16217",0
"16218",0
"16219",0
"16220",3.90309
"16221",0
"16222",5.5111
"16223",0
"16224",0
"16225",0
"16226",0
"16227",0
"16228",0
"16229",0
"16230",0
"16231",4.41081
"16232",18.9403
"16233",1.96477
"16234",1.42862
"16235",4.39076
"16236",2.78655
"16237",0
"16238",34.3195
"16239",4.66006
"16240",7.46258
"16241",16.4807
"16242",0
"16243",0
"16244",360.346
"16245",3.15258
"16246",8.73324
"16247",2.39157
"16248",1.0622
"16249",1.00411
"16250",0
"16251",0
"16252",0
"16253",0
"16254",0
"16255",2.02365
"16256",4.25933
"16257",0
"16258",0
"16259",0
"16260",0
"16261",0
"16262",82.9477
"16263",1.02162
"16264",0
"16265",0
"16266",3.62394
"16267",2.25248
"16268",1.03381
"16269",0
"16270",64.2424
"16271",6.15154e-05
"16272",1.38156
"16273",0
"16274",0
"16275",2.14457
"16276",0
"16277",0
"16278",3.11804
"16279",0
"16280",0
"16281",3.73258
"16282",3.11074
"16283",0
"16284",0
"16285",0
"16286",3.26584
"16287",0
"16288",0
"16289",0
"16290",0
"16291",0
"16292",0
"16293",11.3225
"16294",0
"16295",0
"16296",0
"16297",5.20287
"16298",0
"16299",14.2905
"16300",3.3738
"16301",2.773e-05
"16302",2.76336
"16303",2.76912
"16304",1.1214
"16305",0
"16306",0
"16307",0
"16308",0
"16309",0
"16310",19.0489
"16311",0
"16312",0
"16313",0
"16314",3.6796
"16315",2.79046
"16316",0
"16317",1.82304
"16318",1.4802e-05
"16319",0
"16320",3.83546
"16321",2.18815
"16322",3.54219
"16323",4.6493
"16324",0
"16325",0
"16326",10.2448
"16327",2.85853
"16328",1.39608
"16329",0
"16330",262.474
"16331",1.25664
"16332",4.94726e-08
"16333",61.5983
"16334",0.0308658
"16335",4.50589e-06
"16336",0.0241784
"16337",5.09059e-06
"16338",9.49999
"16339",4.01873
"16340",7.26284
"16341",6.15442e-05
"16342",5.45543
"16343",7.4058
"16344",0.00787965
"16345",2.77906
"16346",1.94939
"16347",1.33035
"16348",1.64512
"16349",2.90437
"16350",0
"16351",0.880698
"16352",2.87892
"16353",37.3245
"16354",0
"16355",0
"16356",0
"16357",0
"16358",0
"16359",4.82482
"16360",0
"16361",0
"16362",0
"16363",9.74845
"16364",0
"16365",3.39684
"16366",16.428
"16367",0
"16368",0
"16369",11.3284
"16370",0
"16371",0
"16372",1.3711
"16373",0
"16374",0
"16375",0
"16376",0
"16377",29.6989
"16378",0
"16379",2.48732
"16380",0
"16381",1.91381
"16382",0
"16383",6.42138
"16384",0
"16385",0
"16386",0
"16387",0
"16388",0
"16389",1.57116
"16390",2.54672
"16391",2.05537e-05
"16392",0.66946
"16393",8.44146
"16394",0
"16395",0
"16396",0
"16397",0
"16398",7.7574
"16399",0.930909
"16400",3.50172
"16401",0
"16402",0
"16403",3.83617
"16404",0
"16405",0
"16406",1.17845
"16407",41.0375
"16408",8.53512e-05
"16409",8.09157
"16410",0
"16411",0
"16412",0
"16413",0
"16414",2.87711
"16415",27.2807
"16416",0
"16417",8.03462
"16418",0
"16419",0
"16420",0
"16421",0
"16422",0
"16423",2.48732
"16424",3.65932
"16425",0
"16426",0
"16427",4.65178
"16428",0
"16429",0
"16430",0
"16431",0
"16432",0
"16433",2.3846
"16434",0
"16435",0
"16436",0
"16437",0
"16438",0.646367
"16439",6.28471
"16440",35.3133
"16441",1.96174
"16442",0
"16443",15.5275
"16444",53.026
"16445",0
"16446",27.6561
"16447",7.31134
"16448",2.42377
"16449",4.52866
"16450",0
"16451",0
"16452",13.2035
"16453",0
"16454",0
"16455",0
"16456",0
"16457",0
"16458",0
"16459",0
"16460",6.5684
"16461",4.69961
"16462",0
"16463",0
"16464",0
"16465",1.3594
"16466",6.36076
"16467",0
"16468",1.24124
"16469",0
"16470",1.94748
"16471",1.83873
"16472",0
"16473",0
"16474",2.67612
"16475",24.463
"16476",0
"16477",0
"16478",0
"16479",3.98257
"16480",0
"16481",0
"16482",1.26048
"16483",0
"16484",2.57057
"16485",5.11188
"16486",12.6851
"16487",3.06328
"16488",65.0801
"16489",18.9383
"16490",0
"16491",0
"16492",0
"16493",0
"16494",2.0216
"16495",0
"16496",2.64656
"16497",0
"16498",0
"16499",1.0827
"16500",1.08713
"16501",0
"16502",0
"16503",19.8737
"16504",9.57229e-05
"16505",1.87243
"16506",0
"16507",0
"16508",0
"16509",0
"16510",33.7658
"16511",0
"16512",2.07639
"16513",0
"16514",0
"16515",21.2154
"16516",28.468
"16517",5.58976
"16518",0
"16519",5.11638
